stock_code,name,sector,buy_date,sell_date,bt_buy_price,bt_sell_price,bt_return,fdr_buy_price,fdr_sell_price,fdr_return,return_diff,abs_diff,status
028150,GS홈쇼핑,텔레비전방송업,20180504,20180710,172627.0,190101.0,0.1012270372865027,172600.0,190000.0,0.10081112398609493,0.00041591330040777197,0.00041591330040777197,match
028150,GS홈쇼핑,텔레비전방송업,20180709,20180907,190101.0,194277.0,0.0219684803911561,190000.0,194200.0,0.022105263157894628,-0.0001367827667385288,0.0001367827667385288,match
028150,GS홈쇼핑,텔레비전방송업,20180906,20181113,194277.0,191580.0,-0.0138864028463535,194200.0,191500.0,-0.013903192584963975,1.6789738610474558e-05,1.6789738610474558e-05,match
028150,GS홈쇼핑,텔레비전방송업,20190708,20190906,165822.0,157314.0,-0.0513064066179096,165700.0,157200.0,-0.051297525648762776,-8.880969146821127e-06,8.880969146821127e-06,match
051910,LG화학,기초화학물질제조업,20180306,20180508,385432.0,330949.0,-0.141356194934989,385000.0,330500.0,-0.14155844155844155,0.00020224662345255662,0.00020224662345255662,match
051910,LG화학,기초화학물질제조업,20180504,20180710,330949.0,326014.0,-0.0149106165466246,330500.0,325500.0,-0.015128593040847238,0.00021797649422263844,0.00021797649422263844,match
051910,LG화학,기초화학물질제조업,20180709,20180907,326014.0,352438.0,0.0810505543424833,325500.0,352000.0,0.08141321044546856,-0.0003626561029852621,0.0003626561029852621,match
051910,LG화학,기초화학물질제조업,20180906,20181113,352438.0,335733.0,-0.0473980896392411,352000.0,335500.0,-0.046875,-0.0005230896392411019,0.0005230896392411019,match
051910,LG화학,기초화학물질제조업,20181112,20190115,335733.0,356232.0,0.061057901784427,335500.0,356000.0,0.06110283159463492,-4.4929810207920695e-05,4.4929810207920695e-05,match
051910,LG화학,기초화학물질제조업,20190307,20190509,364706.0,343277.0,-0.0587562431383748,364500.0,343000.0,-0.058984910836762716,0.00022866769838791878,0.00022866769838791878,match
051910,LG화학,기초화학물질제조업,20190508,20190709,343277.0,337668.0,-0.0163415639571363,343000.0,337500.0,-0.01603498542274051,-0.00030657853439578983,0.00030657853439578983,match
051910,LG화학,기초화학물질제조업,20190708,20190906,337668.0,328725.0,-0.0264824735983234,337500.0,328500.0,-0.026666666666666616,0.00018419306834321567,0.00018419306834321567,match
051910,LG화학,기초화학물질제조업,20190905,20191111,328725.0,317233.0,-0.0349606121854749,328500.0,317000.0,-0.03500761035007616,4.699816460125572e-05,4.699816460125572e-05,match
051910,LG화학,기초화학물질제조업,20191108,20200113,317233.0,332738.0,0.0488757570192763,317000.0,332500.0,0.04889589905362768,-2.014203435137668e-05,2.014203435137668e-05,match
051910,LG화학,기초화학물질제조업,20200102,20200305,311212.0,406362.0,0.3057372033083982,311000.0,406000.0,0.30546623794212224,0.0002709653662759659,0.0002709653662759659,match
051910,LG화학,기초화학물질제조업,20220103,20220310,644248.0,496680.0,-0.2290540720948939,644000.0,496500.0,-0.22903726708074534,-1.6805014148552067e-05,1.6805014148552067e-05,match
051910,LG화학,기초화학물질제조업,20220308,20220510,496680.0,501129.0,0.0089575426664045,496500.0,501000.0,0.009063444108761365,-0.00010590144235686494,0.00010590144235686494,match
051910,LG화학,기초화학물질제조업,20220509,20220711,501129.0,522290.0,0.0422271580005719,501000.0,522000.0,0.041916167664670656,0.0003109903359012414,0.0003109903359012414,match
051910,LG화학,기초화학물질제조업,20220708,20230426,522290.0,727069.0,0.3920781012413512,522000.0,727000.0,0.39272030651340994,-0.0006422052720587712,0.0006422052720587712,match
265520,AP시스템,특수목적용기계제조업,20180504,20191011,21878.0,27249.0,0.2454954274392424,21850.0,27200.0,0.2448512585812357,0.0006441688580067217,0.0006441688580067217,match
265520,AP시스템,특수목적용기계제조업,20200706,20200904,24598.0,23137.0,-0.0593961196000742,24550.0,23100.0,-0.05906313645621186,-0.0003329831438623407,0.0003329831438623407,match
265520,AP시스템,특수목적용기계제조업,20200903,20201109,23137.0,21686.0,-0.0627245019612587,23100.0,21650.0,-0.06277056277056281,4.6060809304110384e-05,4.6060809304110384e-05,match
265520,AP시스템,특수목적용기계제조업,20201106,20210111,21686.0,25040.0,0.15466166390726,21650.0,25000.0,0.15473441108545027,-7.274717819027998e-05,7.274717819027998e-05,match
265520,AP시스템,특수목적용기계제조업,20220708,20220908,16860.0,18864.0,0.1188261396852652,16850.0,18850.0,0.11869436201780426,0.0001317776674609472,0.0001317776674609472,match
096530,씨젠,의료용품및기타의약관련제품제조업,20180306,20180508,17566.0,16231.0,-0.0759793194993369,17565.0,16233.0,-0.07583262169086247,-0.00014669780847442748,0.00014669780847442748,match
096530,씨젠,의료용품및기타의약관련제품제조업,20180906,20181113,12007.0,8540.0,-0.2887560968404596,12011.0,8544.0,-0.28865206893680795,-0.00010402790365166004,0.00010402790365166004,match
096530,씨젠,의료용품및기타의약관련제품제조업,20181112,20190115,8540.0,9117.0,0.0675728891758247,8544.0,9122.0,0.06764981273408233,-7.69235582576272e-05,7.69235582576272e-05,match
096530,씨젠,의료용품및기타의약관련제품제조업,20190102,20190308,7410.0,11351.0,0.5318610242496065,7413.0,11358.0,0.5321732092270335,-0.00031218497742702134,0.00031218497742702134,match
096530,씨젠,의료용품및기타의약관련제품제조업,20200706,20200904,66392.0,117265.0,0.7662641089173481,66489.0,117399.0,0.7656905653566755,0.0005735435606726291,0.0005735435606726291,match
096530,씨젠,의료용품및기타의약관련제품제조업,20200903,20201109,117265.0,138088.0,0.1775656490821071,117399.0,138255.0,0.17765057624000202,-8.492715789493177e-05,8.492715789493177e-05,match
096530,씨젠,의료용품및기타의약관련제품제조업,20210308,20210507,64979.0,81943.0,0.2610750095116712,65082.0,82100.0,0.2614855105866445,-0.0004105010749733129,0.0004105010749733129,match
096530,씨젠,의료용품및기타의약관련제품제조업,20211109,20220110,50024.0,57920.0,0.1578519686694515,50100.0,58000.0,0.1576846307385229,0.0001673379309286016,0.0001673379309286016,match
096530,씨젠,의료용품및기타의약관련제품제조업,20230905,20231110,22468.0,21571.0,-0.0399013404942196,22500.0,21600.0,-0.040000000000000036,9.865950578043237e-05,9.865950578043237e-05,match
096530,씨젠,의료용품및기타의약관련제품제조업,20240507,20240709,22330.0,20675.0,-0.0741407518680975,22350.0,20700.0,-0.0738255033557047,-0.00031524851239279894,0.00031524851239279894,match
096530,씨젠,의료용품및기타의약관련제품제조업,20240708,20240906,20675.0,24973.0,0.207902980377185,20700.0,25000.0,0.20772946859903385,0.00017351177815114194,0.00017351177815114194,match
138040,메리츠금융지주,UNMAPPED_SECTOR,20180306,20180928,15047.0,12548.0,-0.1660654340502519,15050.0,12550.0,-0.1661129568106312,4.752276037930936e-05,4.752276037930936e-05,match
138040,메리츠금융지주,UNMAPPED_SECTOR,20220708,20220908,26380.0,25435.0,-0.0358061492065998,26400.0,25450.0,-0.03598484848484851,0.00017869927824870624,0.00017869927824870624,match
138040,메리츠금융지주,UNMAPPED_SECTOR,20220907,20221111,25435.0,27880.0,0.0961345089598089,25450.0,27900.0,0.09626719056974453,-0.0001326816099356254,0.0001326816099356254,match
100120,뷰웍스,의료용기기제조업,20180504,20180806,36866.0,32885.0,-0.10798477601853,36900.0,32900.0,-0.10840108401084014,0.0004163079923101415,0.0004163079923101415,match
100120,뷰웍스,의료용기기제조업,20190508,20190719,31378.0,30027.0,-0.0430657864557673,31400.0,30050.0,-0.042993630573248454,-7.215588251884703e-05,7.215588251884703e-05,match
